filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode
channel-180.pod5	b695b68e-5251-4c3a-aa17-155d3d0a75a6	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13242.6	1.7608	13244.4	0	655	18	unclassified
channel-180.pod5	de6a809e-62e1-4ae6-a337-a58614c71d78	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13145.2	1.2582	13146.5	0	269	19	unclassified
channel-180.pod5	3703a80d-7635-4d0e-bd58-0f7992a13e2b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13151.5	0.7612	13152.3	0	287	23	unclassified
channel-180.pod5	1086d5bf-ece7-48f1-b875-f8cc37d69aa6	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	12774.6	15.2456	12789.8	0	5921	22	unclassified
channel-180.pod5	e6f4ccf5-3d7c-4cbc-bd06-0e6668b57cde	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13209.2	0.9318	13210.1	0	389	14	unclassified
channel-180.pod5	6d7a18c0-6a03-419d-9824-c5c7f31cdbfa	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13171.6	0.71	13172.3	0	259	16	unclassified
channel-180.pod5	a11f600f-2168-440d-8ed7-e2597efb3d40	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13241.4	0.6192	13242	0	226	26	unclassified
channel-180.pod5	9e03db13-6edf-460f-adce-4d84d17f9353	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13228.6	0.6776	13229.2	0	230	20	unclassified
channel-180.pod5	90f0d452-2c45-48f7-bbe3-685a0fecb039	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13224.5	1.3526	13225.9	0	492	22	unclassified
channel-180.pod5	d9ca5418-4953-45d2-a08e-665b6d661d7c	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13156	1.0538	13157.1	0	391	17	unclassified
channel-180.pod5	90c37b13-87ca-4521-a9d0-9d44d9df10b0	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13253.8	1.3768	13255.2	0	460	20	unclassified
channel-180.pod5	1efb0e1d-a462-4c42-82df-9a3c6bc7d263	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13152.3	0.8408	13153.1	0	307	16	unclassified
channel-180.pod5	d8b09cef-0395-4ea5-9b70-cee979c5b132	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13175.4	9.1046	13184.5	0	3296	20	unclassified
channel-180.pod5	fb7ece6d-5b80-4408-b324-2f506662fd63	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13158	4.0834	13162.1	0	1540	17	unclassified
channel-180.pod5	864e7572-07a1-41c6-9930-bb94e5fc9f28	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13244.6	2.4796	13247.1	0	927	21	unclassified
channel-180.pod5	635bf88c-70a0-4d4a-8c02-8e12fd687b36	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13196.6	12.0988	13208.7	0	5108	21	unclassified
channel-180.pod5	dcef485b-6b61-4d05-8bb0-5d7e071d964e	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13343.9	0.9698	13344.9	0	318	19	unclassified
channel-180.pod5	69e55494-d7ef-44de-9b42-e17e3b275334	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13260.9	4.1248	13265.1	0	1762	17	unclassified
channel-180.pod5	edfbe778-36db-41e9-a069-512e38ebecc0	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13165.5	3.9504	13169.4	0	1542	27	unclassified
channel-180.pod5	06c0fd82-77f9-46ff-87c3-f37db6309cfa	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13517.6	0.6654	13518.3	0	232	21	unclassified
channel-180.pod5	cf76c564-6b1a-40f5-b235-01a6502a60bc	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13452.4	1.734	13454.1	0	763	23	unclassified
channel-180.pod5	75a18a64-7647-471d-a8b8-f04f8887456d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13512.1	4.7056	13516.8	0	1839	26	unclassified
channel-180.pod5	1530aa92-6877-4bff-973e-fe1417d49134	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	12824.9	43.7892	12868.7	0	17982	22	unclassified
channel-180.pod5	91a7e513-68d6-4605-a2e1-84b0d23cc806	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13248.6	5.1516	13253.8	0	1977	24	unclassified
channel-180.pod5	c51ee104-cde8-4756-a927-133684fbcf88	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13354.2	1.3198	13355.5	0	544	24	unclassified
channel-180.pod5	862917b8-428d-4ec2-a37a-cfb67c1cc23a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13529.8	1.6962	13531.5	0	728	21	unclassified
channel-180.pod5	dc7ae8b1-0f95-4cea-a1f0-c65287e6c093	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13504.9	0.7386	13505.6	0	280	24	unclassified
channel-180.pod5	354ff0a1-c2f8-47db-abfb-5e03bad649ba	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13475.4	1.7338	13477.1	0	497	13	unclassified
channel-180.pod5	f37c61bb-d2d6-420b-a1fa-dec360e03d63	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13130.5	12.6378	13143.2	0	5242	20	unclassified
channel-180.pod5	5d55936d-e96b-4583-959c-59c3507330e8	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13518.5	2.3674	13520.9	0	963	18	unclassified
channel-180.pod5	d2a7e301-b607-4301-be65-9bea83addd92	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13378.4	1.5826	13380	0	618	17	unclassified
channel-180.pod5	5ff808a9-c9ea-4a96-9b21-502ec1a0924a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13578.9	6.44	13585.3	0	2535	22	unclassified
channel-180.pod5	3f73887c-bcdf-44fc-8f8b-6c1ef6e73810	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13315.5	5.879	13321.4	0	2487	22	unclassified
channel-180.pod5	f22a3b50-9666-4269-88dd-1aff50cc597b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13355.8	1.0956	13356.9	0	316	19	unclassified
channel-180.pod5	a8a93b36-6ef2-410e-9edd-53a999a101f1	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13436.6	0.741	13437.3	0	268	21	unclassified
channel-180.pod5	73485413-7ec7-47fa-98df-e7221190adca	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13585.6	1.0748	13586.6	0	370	22	unclassified
channel-180.pod5	cb1adb00-5357-4886-8f89-295d032e78e5	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13497.2	1.4412	13498.7	0	574	20	unclassified
channel-180.pod5	4266b923-b363-4b58-b623-cc0c5edf4ee8	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13413.6	1.9454	13415.5	0	793	18	unclassified
channel-180.pod5	e38c6e21-d15f-40b8-9d7a-41607cf1e165	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13531.6	2.4072	13534.1	0	1020	27	unclassified
channel-180.pod5	1b0e484b-005f-40f6-bca4-e572e39035dd	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13428.1	1.8018	13429.9	0	714	23	unclassified
channel-180.pod5	0230eae1-b788-4080-9389-900b43d5afc2	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13539.9	5.0996	13545	0	2585	17	unclassified
channel-180.pod5	2640d37e-920a-4011-b085-423fdfc37119	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13489.5	2.2968	13491.8	0	940	25	unclassified
channel-180.pod5	306a8b18-3616-4909-ac5f-f2c87654d32c	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13469.2	0.8238	13470	0	323	18	unclassified
channel-180.pod5	c5fa8324-3c64-42de-ba8a-11d6196f8c58	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13357	3.7384	13360.8	0	1439	23	unclassified
channel-180.pod5	179b7730-0b7b-4150-8602-3dcfdde93f1b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13459.1	6.0588	13465.2	0	2646	15	unclassified
channel-180.pod5	4a3e4c39-29a1-4625-a6b6-a28b5e108f98	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13586.9	2.4576	13589.3	0	558	17	unclassified
channel-180.pod5	0b5b6ca6-86e7-4975-bae1-ab251ea387bc	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13555.2	13.8692	13569.1	0	4785	26	unclassified
channel-180.pod5	52e3aa52-50fa-4ed7-9cad-9eebc3541a12	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13535.2	4.4064	13539.6	0	1787	20	unclassified
channel-180.pod5	d77d7e32-25f5-4b0e-88ce-633795c0017a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13601.6	1.6552	13603.3	0	612	17	unclassified
channel-180.pod5	68947ede-e677-4586-be43-161d19eee3c4	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13647.7	0.8024	13648.5	0	258	19	unclassified
channel-180.pod5	5cf17e65-fead-481e-9a66-41de6f31a73c	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13633.8	12.9608	13646.8	0	1685	5	unclassified
channel-180.pod5	5baa2aae-d0f4-430f-ba15-f316d0a9bd49	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13627.7	2.385	13630	0	1215	21	unclassified
channel-180.pod5	732c1395-96ef-44d9-a209-aa2bcd917276	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13267.3	32.2278	13299.5	0	12459	22	unclassified
channel-180.pod5	9b5f64ba-c448-4f70-b6ec-9ddce75ab1c0	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13754	1.0308	13755	0	374	25	unclassified
channel-180.pod5	29becbd5-7b0a-49f0-b7bc-94660987f361	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13652.6	1.1138	13653.7	0	438	16	unclassified
channel-180.pod5	1a6a3f24-2a4b-4c1a-b68f-53fdcc48e8dd	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13748.1	1.4218	13749.5	0	507	18	unclassified
channel-180.pod5	262c6aa9-23a3-47af-b8fa-b7e85ee02e7a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13761	1.941	13762.9	0	765	20	unclassified
channel-180.pod5	074890df-ac9f-4c24-80de-462dd06ff38d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13718	0.9032	13718.9	0	305	30	unclassified
channel-180.pod5	6fb72d7e-3682-43ef-8d56-cb74cf8c486f	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13649.6	2.6866	13652.3	0	1112	24	unclassified
channel-180.pod5	9251dd0c-4ea0-469e-b25e-cc4141e07c45	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13774.9	1.682	13776.6	0	736	25	unclassified
channel-180.pod5	55248918-c587-46c2-80ac-6476c799f152	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13705.7	0.6858	13706.4	0	213	18	unclassified
channel-180.pod5	1e24c89b-489a-40f9-8dbb-4ff298563bf9	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13723.8	1.1706	13725	0	497	19	unclassified
channel-180.pod5	4c2c6b2a-edd6-4e71-9770-87620c144507	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13592.1	9.4898	13601.6	0	3620	20	unclassified
channel-180.pod5	5bbdb511-6d0d-4494-bae3-49ed441afb27	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13780	1.0964	13781.1	0	396	19	unclassified
channel-180.pod5	82b51d27-5800-4827-890e-58fd4d5fa174	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13755	2.1936	13757.2	0	602	22	unclassified
channel-180.pod5	b0fc4223-4302-4222-a22b-4532fb99d245	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13750	0.8732	13750.9	0	344	16	unclassified
channel-180.pod5	e838ff1e-0635-406b-a98c-90beac817552	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13757.2	3.3978	13760.6	0	1310	18	unclassified
channel-180.pod5	e1b3ad18-44f5-43f8-95c3-59127744aa7d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13728.5	1.1038	13729.6	0	391	25	unclassified
channel-180.pod5	e15229b0-5241-4992-8452-2790f2cb5d86	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13873.8	2.6696	13876.5	0	1037	23	unclassified
channel-180.pod5	152a60c2-3f65-4d7f-91df-d9e16d2db23d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13791.5	5.4778	13797	0	2193	21	unclassified
channel-180.pod5	df0a3a5c-2db0-4601-8af2-f624c543e017	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13726.8	1.449	13728.3	0	572	15	unclassified
channel-180.pod5	12d6df55-18b9-474a-a740-eaf0000e6153	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13730.5	2.4322	13733	0	899	18	unclassified
channel-180.pod5	5625bb1b-7827-4871-8bc5-cf681aea22d1	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13725.4	0.6638	13726.1	0	254	21	unclassified
channel-180.pod5	f3ffbf54-9188-4606-9758-f4d452611459	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13945.7	1.3172	13947	0	464	18	unclassified
channel-180.pod5	0067dc07-9290-4f91-a193-0198ebeafa74	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13978.4	2.091	13980.5	0	806	25	unclassified
channel-180.pod5	a38fd52e-b3cd-47f2-bcc5-6d38f9162607	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13940.5	0.7248	13941.2	0	257	16	unclassified
channel-180.pod5	d8a7a16f-d5ba-45df-af9b-5728d4b2e48d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13880.3	2.1894	13882.5	0	838	19	unclassified
channel-180.pod5	fb5c8a7b-9845-4e05-8bfb-bfb86d4bfd43	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13952.8	0.7356	13953.5	0	226	25	unclassified
channel-180.pod5	bfeb1e0a-7c2c-43d3-ace4-182fb56ee2b4	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14003	5.269	14008.2	0	1967	18	unclassified
channel-180.pod5	93da09fc-838a-40b3-a9cf-b2b2b7383b6d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13883.7	1.6596	13885.4	0	605	19	unclassified
channel-180.pod5	f5878898-8bde-4dc8-826f-4798b867498a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13948.1	1.295	13949.4	0	464	16	unclassified
channel-180.pod5	80a77cca-c7eb-45f9-9e46-77d28ff73b72	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14101.7	4.6002	14106.3	0	1865	23	unclassified
channel-180.pod5	6bbf0da0-326d-42cd-bc4a-5fbc546a5b64	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13985.4	3.1518	13988.6	0	1261	23	unclassified
channel-180.pod5	0a7cac7a-68d1-4d3b-ae80-696705c2f17b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14019.4	3.8236	14023.3	0	726	21	unclassified
channel-180.pod5	c58e0b82-9c79-493a-aa2b-247aec858bfb	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13922.9	6.1064	13929	0	2439	20	unclassified
channel-180.pod5	9c3f3007-437f-4989-8437-f5f2a5fe0a22	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14043.4	0.7788	14044.2	0	274	16	unclassified
channel-180.pod5	ca5bfd0c-0f48-428a-82e8-766a0c77df68	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13902.8	8.1766	13911	0	3515	21	unclassified
channel-180.pod5	649aa1b7-fef0-47a7-99df-4985314010b3	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14047.1	1.5882	14048.7	0	426	19	unclassified
channel-180.pod5	0c171fb6-ab15-4f21-ad22-02337095a299	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14042.4	0.8694	14043.3	0	304	14	unclassified
channel-180.pod5	088e4dfd-5ce3-48ae-a93c-b531c91add96	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14050.8	0.7794	14051.6	0	351	21	unclassified
channel-180.pod5	2990a375-a9ee-4ed9-8a25-a696e805d5b2	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13885.8	16.3564	13902.1	0	6566	21	unclassified
channel-180.pod5	9b2020da-efca-4fcc-a831-16469754e185	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13668.3	22.3478	13690.7	0	8396	20	unclassified
channel-180.pod5	9a8925c9-3d0c-42f6-a21d-e2bcc30f64f9	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14107.1	1.4384	14108.5	0	610	19	unclassified
channel-180.pod5	e5e05e6a-0941-4552-a864-ba2bf5b6fe1b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14207.7	1.5606	14209.3	0	542	17	unclassified
channel-180.pod5	04489ff3-8d7c-4ba5-94a4-8f38b9e73820	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14051.6	0.919	14052.5	0	345	16	unclassified
channel-180.pod5	b37e5f90-837a-4d41-8d97-351a97e6ac84	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14204.1	1.3536	14205.5	0	508	23	unclassified
channel-180.pod5	f07cbaaa-21c2-4a52-8c2c-ca3cc28a81dc	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14110.2	1.7916	14112	0	607	18	unclassified
channel-180.pod5	c01e9147-1eef-489b-a3ec-3a44f3b297f0	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14206.5	0.9668	14207.5	0	387	22	unclassified
channel-180.pod5	4ff7b109-86cd-41bc-9272-6f4673391a52	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14118.5	9.4816	14128	0	4065	20	unclassified
channel-180.pod5	35fc5824-5fce-4a49-a81c-58841267edcf	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14178.3	2.9986	14181.3	0	1225	19	unclassified
channel-180.pod5	ce20a399-742d-40be-b4fd-0df2ab8a4e3c	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	12980.5	116.678	13097.2	0	42922	21	unclassified
channel-180.pod5	7ee125db-5e54-4b19-985c-b4712117a16f	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14088.1	13.4298	14101.5	0	5312	22	unclassified
channel-180.pod5	f6d11b18-73e2-4619-8dc2-803d013bbedc	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14112	2.407	14114.5	0	948	24	unclassified
channel-180.pod5	81972895-7a2c-4231-9fa8-a1a0a5444e51	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14182.1	3.6266	14185.8	0	1409	20	unclassified
channel-180.pod5	507bae06-c09b-4430-9273-2790aa870a64	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14285.1	1.8748	14287	0	703	19	unclassified
channel-180.pod5	6cf53d5a-55e9-41a8-9a72-51287909994e	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13959.3	9.233	13968.5	0	3639	22	unclassified
channel-180.pod5	c1600908-0954-4d19-8a8e-6de8b883e680	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14216	0.8986	14216.9	0	366	21	unclassified
channel-180.pod5	62eea3f5-b158-4a45-9f1d-62c08e1a8620	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14450.4	4.4404	14454.8	0	1179	29	unclassified
channel-180.pod5	972eb609-733a-4d55-9f2f-163f90fff7f1	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14129.6	13.9676	14143.6	0	5533	20	unclassified
channel-180.pod5	9714070e-ed55-405c-87ea-16d32736ad13	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14448.2	1.2908	14449.5	0	525	18	unclassified
channel-180.pod5	ec34c8fb-f735-4ae0-8292-00a9e2e726b0	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14283.2	0.9892	14284.2	0	434	20	unclassified
channel-180.pod5	0ce62e5e-be80-46f8-8f2f-faa7ccb6684f	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14191.4	4.3196	14195.7	0	1762	22	unclassified
channel-180.pod5	80c2280c-5b26-43eb-9687-751574317ce3	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14229.2	1.0204	14230.2	0	346	14	unclassified
channel-180.pod5	fab1f6b4-c16d-4968-9ae7-8572515260b2	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14400	0.7328	14400.7	0	219	18	unclassified
channel-180.pod5	c8dc66df-3367-4f2c-a1c0-ac31490c081a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14265.5	2.7704	14268.2	0	1097	21	unclassified
channel-180.pod5	e36d6eaa-8716-4b4d-a4df-119584d7e554	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14233	1.3444	14234.4	0	484	18	unclassified
channel-180.pod5	b9d27230-8f92-4583-928e-6a2bc0fe9998	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14298	4.6668	14302.6	0	1688	24	unclassified
channel-180.pod5	8ba31efe-1bf9-4d63-b017-36f430e521e5	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14224.7	1.158	14225.8	0	286	15	unclassified
channel-180.pod5	a01ea9b4-17bc-4d5e-9583-0d0c2cc07f5b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14310	1.0224	14311	0	387	20	unclassified
channel-180.pod5	1c2feab5-4c3e-4eda-a12d-488633bed885	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14268.5	0.8436	14269.3	0	282	19	unclassified
channel-180.pod5	b3259663-8806-4df8-8b5f-5902e83d5cf0	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14318.3	4.1184	14322.5	0	1512	20	unclassified
channel-180.pod5	1bc0ff4f-0e3f-4731-953f-2fd35986764d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14214.7	0.924	14215.7	0	365	17	unclassified
channel-180.pod5	d15c264d-5442-473b-8e4c-90d735c76a89	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	15024.1	4.0508	15028.1	0	1690	21	unclassified
channel-180.pod5	2e922c7e-f08f-40d8-9aa5-dd57e886c58e	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14694	1.5094	14695.5	0	611	25	unclassified
channel-180.pod5	9a7c0eb5-2988-448f-8352-1a34a76ec590	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	15021.3	0.925	15022.2	0	393	19	unclassified
channel-180.pod5	129634b9-76b5-45ae-8938-996f38c0ac7c	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14643.2	2.2248	14645.5	0	554	13	unclassified
channel-180.pod5	d5a66d3e-5259-40a8-ac16-97230fb31469	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14411.7	6.8406	14418.6	0	3062	20	unclassified
channel-180.pod5	c3f26e0f-b78e-42e0-823c-ab60355c1452	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14740.2	2.6114	14742.8	0	995	19	unclassified
channel-180.pod5	64d36b0c-3b10-4732-a9b7-5971d34d993a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	15020.4	0.8712	15021.3	0	391	20	unclassified
channel-180.pod5	a87e0a57-936c-4c08-8ca2-93a3ee2b71ff	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14631.5	0.7052	14632.2	0	254	16	unclassified
channel-180.pod5	e0fcf4fa-ab25-456d-b13c-e3a5ab1dea10	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14676.5	0.8466	14677.4	0	155	13	unclassified
channel-180.pod5	df8f6640-83a5-40cc-80df-572c89519667	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14734.7	1.4326	14736.1	0	507	19	unclassified
channel-180.pod5	02659825-5673-41fc-8bb6-8bbad697cca9	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14149.7	24.8076	14174.6	0	8662	22	unclassified
channel-180.pod5	b5236753-7474-4729-9af1-9e2f8ee4b184	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14659.8	1.5704	14661.3	0	606	21	unclassified
channel-180.pod5	b4d72de1-82ce-4d0a-95b0-254fe5dfd754	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	14421.1	16.6498	14437.8	0	6583	22	unclassified
channel-180.pod5	77b587bf-1f31-42d2-9085-8a02172908fe	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	15032.3	0.946	15033.3	0	323	18	unclassified
channel-180.pod5	73d5ae0e-2395-4fed-80fc-41c5f92bbdf8	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	15065.8	2.4176	15068.2	0	974	21	unclassified
channel-180.pod5	d8d69c4c-cc98-4975-aa21-0b7b418608b4	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	15102.4	2.0712	15104.4	0	842	20	unclassified
channel-180.pod5	42692039-d445-4984-9e4c-12ed9659f655	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	15214.9	0.7746	15215.7	0	202	20	unclassified
channel-180.pod5	caf7c39b-5b06-40c4-b856-77d8c9933aa8	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	15113.5	1.443	15114.9	0	550	24	unclassified
channel-180.pod5	7c90ef85-0ad2-46d9-808f-e637917fa791	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	15120.7	0.974	15121.7	0	353	19	unclassified
channel-180.pod5	ca05fe8a-e6e7-42cb-86eb-f23a0c527057	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	15108.1	1.508	15109.6	0	830	13	unclassified
channel-180.pod5	e67c0a97-6a3a-4b02-9d6a-1fb6afa5c614	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13811	59.7064	13870.7	0	24240	21	unclassified
channel-180.pod5	c92c1f77-d215-414d-bd33-a8442c2347b3	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	15155.9	2.1658	15158	0	744	28	unclassified
